FEDFUNDS,Owner-Occupied-Home-Proportion,30-Year-Mortgage-Rate,Consumer-Price-Index,Year,Month,Quarter,Region,Home Size,Average Sales Price,Number of Households (Thousands),Median Income - Current Dollars,Median Income - 2022 Dollars,Mean Income - Current Dollars,Mean Income - 2022 Dollars,Year-Quarter-Month
0.09,65.7,2.834,260.249,2020,October,Q4,West,Single ,61200.0,29200.0,75240.0,84820.0,103700.0,116900.0,2020-Q4-October
0.09,65.7,2.834,260.249,2020,October,Q4,West,Total1,108900.0,29200.0,75240.0,84820.0,103700.0,116900.0,2020-Q4-October
0.09,65.7,2.765,260.895,2020,November,Q4,Midwest,Double,117400.0,27810.0,67380.0,75960.0,95840.0,108000.0,2020-Q4-November
0.09,65.7,2.765,260.895,2020,November,Q4,Midwest,Single ,62400.0,27810.0,67380.0,75960.0,95840.0,108000.0,2020-Q4-November
0.09,65.7,2.765,260.895,2020,November,Q4,Midwest,Total1,81000.0,27810.0,67380.0,75960.0,95840.0,108000.0,2020-Q4-November
0.09,65.7,2.765,260.895,2020,November,Q4,Northeast,Double,103900.0,22470.0,75510.0,85110.0,108600.0,122400.0,2020-Q4-November
0.09,65.7,2.765,260.895,2020,November,Q4,Northeast,Single ,63600.0,22470.0,75510.0,85110.0,108600.0,122400.0,2020-Q4-November
0.09,65.7,2.765,260.895,2020,November,Q4,Northeast,Total1,85600.0,22470.0,75510.0,85110.0,108600.0,122400.0,2020-Q4-November
0.09,65.7,2.765,260.895,2020,November,Q4,South,Double,109700.0,49760.0,61480.0,69310.0,89660.0,101100.0,2020-Q4-November
0.09,65.7,2.765,260.895,2020,November,Q4,South,Single ,64200.0,49760.0,61480.0,69310.0,89660.0,101100.0,2020-Q4-November
0.09,65.7,2.765,260.895,2020,November,Q4,South,Total1,92600.0,49760.0,61480.0,69310.0,89660.0,101100.0,2020-Q4-November
0.09,65.7,2.765,260.895,2020,November,Q4,United States,Double,112800.0,129200.0,68010.0,76660.0,97470.0,109900.0,2020-Q4-November
0.09,65.7,2.765,260.895,2020,November,Q4,United States,Single ,63500.0,129200.0,68010.0,76660.0,97470.0,109900.0,2020-Q4-November
0.09,65.7,2.765,260.895,2020,November,Q4,United States,Total1,92600.0,129200.0,68010.0,76660.0,97470.0,109900.0,2020-Q4-November
0.09,65.7,2.765,260.895,2020,November,Q4,West,Double,128200.0,29200.0,75240.0,84820.0,103700.0,116900.0,2020-Q4-November
0.09,65.7,2.765,260.895,2020,November,Q4,West,Single ,60100.0,29200.0,75240.0,84820.0,103700.0,116900.0,2020-Q4-November
0.09,65.7,2.765,260.895,2020,November,Q4,West,Total1,115400.0,29200.0,75240.0,84820.0,103700.0,116900.0,2020-Q4-November
0.09,65.7,2.684,262.005,2020,December,Q4,Midwest,Double,107900.0,27810.0,67380.0,75960.0,95840.0,108000.0,2020-Q4-December
0.09,65.7,2.684,262.005,2020,December,Q4,Midwest,Single ,55800.0,27810.0,67380.0,75960.0,95840.0,108000.0,2020-Q4-December
0.09,65.7,2.684,262.005,2020,December,Q4,Midwest,Total1,77100.0,27810.0,67380.0,75960.0,95840.0,108000.0,2020-Q4-December
0.09,65.7,2.684,262.005,2020,December,Q4,Northeast,Double,115300.0,22470.0,75510.0,85110.0,108600.0,122400.0,2020-Q4-December
0.09,65.7,2.684,262.005,2020,December,Q4,Northeast,Single ,58200.0,22470.0,75510.0,85110.0,108600.0,122400.0,2020-Q4-December
0.09,65.7,2.684,262.005,2020,December,Q4,Northeast,Total1,93600.0,22470.0,75510.0,85110.0,108600.0,122400.0,2020-Q4-December
0.09,65.7,2.684,262.005,2020,December,Q4,South,Double,109900.0,49760.0,61480.0,69310.0,89660.0,101100.0,2020-Q4-December
0.09,65.7,2.684,262.005,2020,December,Q4,South,Single ,64500.0,49760.0,61480.0,69310.0,89660.0,101100.0,2020-Q4-December
0.09,65.7,2.684,262.005,2020,December,Q4,South,Total1,90100.0,49760.0,61480.0,69310.0,89660.0,101100.0,2020-Q4-December
0.09,65.7,2.684,262.005,2020,December,Q4,United States,Double,110800.0,129200.0,68010.0,76660.0,97470.0,109900.0,2020-Q4-December
0.09,65.7,2.684,262.005,2020,December,Q4,United States,Single ,62600.0,129200.0,68010.0,76660.0,97470.0,109900.0,2020-Q4-December
0.09,65.7,2.684,262.005,2020,December,Q4,United States,Total1,90200.0,129200.0,68010.0,76660.0,97470.0,109900.0,2020-Q4-December
0.09,65.7,2.684,262.005,2020,December,Q4,West,Double,115900.0,29200.0,75240.0,84820.0,103700.0,116900.0,2020-Q4-December
0.09,65.7,2.684,262.005,2020,December,Q4,West,Single ,64500.0,29200.0,75240.0,84820.0,103700.0,116900.0,2020-Q4-December
0.09,65.7,2.684,262.005,2020,December,Q4,West,Total1,108800.0,29200.0,75240.0,84820.0,103700.0,116900.0,2020-Q4-December
0.09,65.6,2.735,262.518,2021,January,Q1,Midwest,Double,112700.0,28050.0,71130.0,76700.0,98470.0,106200.0,2021-Q1-January
0.09,65.6,2.735,262.518,2021,January,Q1,Midwest,Single ,62100.0,28050.0,71130.0,76700.0,98470.0,106200.0,2021-Q1-January
0.09,65.6,2.735,262.518,2021,January,Q1,Midwest,Total1,83000.0,28050.0,71130.0,76700.0,98470.0,106200.0,2021-Q1-January
0.09,65.6,2.735,262.518,2021,January,Q1,Northeast,Double,116200.0,22640.0,77470.0,83540.0,115000.0,124000.0,2021-Q1-January
0.09,65.6,2.735,262.518,2021,January,Q1,Northeast,Single ,67900.0,22640.0,77470.0,83540.0,115000.0,124000.0,2021-Q1-January
0.09,65.6,2.735,262.518,2021,January,Q1,Northeast,Total1,102600.0,22640.0,77470.0,83540.0,115000.0,124000.0,2021-Q1-January
0.09,65.6,2.735,262.518,2021,January,Q1,South,Double,117300.0,50610.0,63370.0,68330.0,92800.0,100100.0,2021-Q1-January
0.09,65.6,2.735,262.518,2021,January,Q1,South,Single ,64600.0,50610.0,63370.0,68330.0,92800.0,100100.0,2021-Q1-January
0.09,65.6,2.735,262.518,2021,January,Q1,South,Total1,94000.0,50610.0,63370.0,68330.0,92800.0,100100.0,2021-Q1-January
0.09,65.6,2.735,262.518,2021,January,Q1,United States,Double,118500.0,131200.0,70780.0,76330.0,102300.0,110300.0,2021-Q1-January
0.09,65.6,2.735,262.518,2021,January,Q1,United States,Single ,64100.0,131200.0,70780.0,76330.0,102300.0,110300.0,2021-Q1-January
0.09,65.6,2.735,262.518,2021,January,Q1,United States,Total1,95000.0,131200.0,70780.0,76330.0,102300.0,110300.0,2021-Q1-January
0.09,65.6,2.735,262.518,2021,January,Q1,West,Double,129500.0,29900.0,79430.0,85650.0,112400.0,121200.0,2021-Q1-January
0.09,65.6,2.735,262.518,2021,January,Q1,West,Single ,62300.0,29900.0,79430.0,85650.0,112400.0,121200.0,2021-Q1-January
0.09,65.6,2.735,262.518,2021,January,Q1,West,Total1,113400.0,29900.0,79430.0,85650.0,112400.0,121200.0,2021-Q1-January
0.07,65.6,3.0825,264.91,2021,March,Q1,Midwest,Double,119100.0,28050.0,71130.0,76700.0,98470.0,106200.0,2021-Q1-March
0.07,65.6,3.0825,264.91,2021,March,Q1,Midwest,Single ,60800.0,28050.0,71130.0,76700.0,98470.0,106200.0,2021-Q1-March
0.07,65.6,3.0825,264.91,2021,March,Q1,Midwest,Total1,86400.0,28050.0,71130.0,76700.0,98470.0,106200.0,2021-Q1-March
0.07,65.6,3.0825,264.91,2021,March,Q1,Northeast,Double,121300.0,22640.0,77470.0,83540.0,115000.0,124000.0,2021-Q1-March
0.07,65.6,3.0825,264.91,2021,March,Q1,Northeast,Single ,58600.0,22640.0,77470.0,83540.0,115000.0,124000.0,2021-Q1-March
0.07,65.6,3.0825,264.91,2021,March,Q1,Northeast,Total1,91400.0,22640.0,77470.0,83540.0,115000.0,124000.0,2021-Q1-March
0.07,65.6,3.0825,264.91,2021,March,Q1,South,Double,122400.0,50610.0,63370.0,68330.0,92800.0,100100.0,2021-Q1-March
0.07,65.6,3.0825,264.91,2021,March,Q1,South,Single ,63700.0,50610.0,63370.0,68330.0,92800.0,100100.0,2021-Q1-March
0.07,65.6,3.0825,264.91,2021,March,Q1,South,Total1,98100.0,50610.0,63370.0,68330.0,92800.0,100100.0,2021-Q1-March
0.07,65.6,3.0825,264.91,2021,March,Q1,United States,Double,123200.0,131200.0,70780.0,76330.0,102300.0,110300.0,2021-Q1-March
0.07,65.6,3.0825,264.91,2021,March,Q1,United States,Single ,63300.0,131200.0,70780.0,76330.0,102300.0,110300.0,2021-Q1-March
0.07,65.6,3.0825,264.91,2021,March,Q1,United States,Total1,98100.0,131200.0,70780.0,76330.0,102300.0,110300.0,2021-Q1-March
0.07,65.6,3.0825,264.91,2021,March,Q1,West,Double,130800.0,29900.0,79430.0,85650.0,112400.0,121200.0,2021-Q1-March
0.07,65.6,3.0825,264.91,2021,March,Q1,West,Single ,67300.0,29900.0,79430.0,85650.0,112400.0,121200.0,2021-Q1-March
0.07,65.6,3.0825,264.91,2021,March,Q1,West,Total1,113000.0,29900.0,79430.0,85650.0,112400.0,121200.0,2021-Q1-March
0.07,65.5,3.06,266.752,2021,April,Q2,Midwest,Double,125400.0,28050.0,71130.0,76700.0,98470.0,106200.0,2021-Q2-April
0.07,65.5,3.06,266.752,2021,April,Q2,Midwest,Single ,61800.0,28050.0,71130.0,76700.0,98470.0,106200.0,2021-Q2-April
0.07,65.5,3.06,266.752,2021,April,Q2,Midwest,Total1,85400.0,28050.0,71130.0,76700.0,98470.0,106200.0,2021-Q2-April
0.07,65.5,3.06,266.752,2021,April,Q2,Northeast,Double,113300.0,22640.0,77470.0,83540.0,115000.0,124000.0,2021-Q2-April
0.07,65.5,3.06,266.752,2021,April,Q2,Northeast,Single ,73800.0,22640.0,77470.0,83540.0,115000.0,124000.0,2021-Q2-April
0.07,65.5,3.06,266.752,2021,April,Q2,Northeast,Total1,95900.0,22640.0,77470.0,83540.0,115000.0,124000.0,2021-Q2-April
0.07,65.5,3.06,266.752,2021,April,Q2,South,Double,122200.0,50610.0,63370.0,68330.0,92800.0,100100.0,2021-Q2-April
0.07,65.5,3.06,266.752,2021,April,Q2,South,Single ,67700.0,50610.0,63370.0,68330.0,92800.0,100100.0,2021-Q2-April
0.07,65.5,3.06,266.752,2021,April,Q2,South,Total1,100400.0,50610.0,63370.0,68330.0,92800.0,100100.0,2021-Q2-April
0.07,65.5,3.06,266.752,2021,April,Q2,United States,Double,122500.0,131200.0,70780.0,76330.0,102300.0,110300.0,2021-Q2-April
0.07,65.5,3.06,266.752,2021,April,Q2,United States,Single ,66700.0,131200.0,70780.0,76330.0,102300.0,110300.0,2021-Q2-April
0.07,65.5,3.06,266.752,2021,April,Q2,United States,Total1,100200.0,131200.0,70780.0,76330.0,102300.0,110300.0,2021-Q2-April
0.07,65.5,3.06,266.752,2021,April,Q2,West,Double,125000.0,29900.0,79430.0,85650.0,112400.0,121200.0,2021-Q2-April
0.07,65.5,3.06,266.752,2021,April,Q2,West,Single ,65000.0,29900.0,79430.0,85650.0,112400.0,121200.0,2021-Q2-April
0.07,65.5,3.06,266.752,2021,April,Q2,West,Total1,118400.0,29900.0,79430.0,85650.0,112400.0,121200.0,2021-Q2-April
0.06,65.5,2.9625,268.452,2021,May,Q2,Midwest,Double,128200.0,28050.0,71130.0,76700.0,98470.0,106200.0,2021-Q2-May
0.06,65.5,2.9625,268.452,2021,May,Q2,Midwest,Single ,67500.0,28050.0,71130.0,76700.0,98470.0,106200.0,2021-Q2-May
0.06,65.5,2.9625,268.452,2021,May,Q2,Midwest,Total1,94300.0,28050.0,71130.0,76700.0,98470.0,106200.0,2021-Q2-May
0.06,65.5,2.9625,268.452,2021,May,Q2,Northeast,Double,121500.0,22640.0,77470.0,83540.0,115000.0,124000.0,2021-Q2-May
0.06,65.5,2.9625,268.452,2021,May,Q2,Northeast,Single ,69900.0,22640.0,77470.0,83540.0,115000.0,124000.0,2021-Q2-May
0.06,65.5,2.9625,268.452,2021,May,Q2,Northeast,Total1,98400.0,22640.0,77470.0,83540.0,115000.0,124000.0,2021-Q2-May
0.06,65.5,2.9625,268.452,2021,May,Q2,South,Double,129200.0,50610.0,63370.0,68330.0,92800.0,100100.0,2021-Q2-May
0.06,65.5,2.9625,268.452,2021,May,Q2,South,Single ,70600.0,50610.0,63370.0,68330.0,92800.0,100100.0,2021-Q2-May
0.06,65.5,2.9625,268.452,2021,May,Q2,South,Total1,109900.0,50610.0,63370.0,68330.0,92800.0,100100.0,2021-Q2-May
0.06,65.5,2.9625,268.452,2021,May,Q2,United States,Double,128300.0,131200.0,70780.0,76330.0,102300.0,110300.0,2021-Q2-May
0.06,65.5,2.9625,268.452,2021,May,Q2,United States,Single ,69900.0,131200.0,70780.0,76330.0,102300.0,110300.0,2021-Q2-May
0.06,65.5,2.9625,268.452,2021,May,Q2,United States,Total1,106500.0,131200.0,70780.0,76330.0,102300.0,110300.0,2021-Q2-May
0.06,65.5,2.9625,268.452,2021,May,Q2,West,Double,125500.0,29900.0,79430.0,85650.0,112400.0,121200.0,2021-Q2-May
0.06,65.5,2.9625,268.452,2021,May,Q2,West,Single ,70300.0,29900.0,79430.0,85650.0,112400.0,121200.0,2021-Q2-May
0.06,65.5,2.9625,268.452,2021,May,Q2,West,Total1,104400.0,29900.0,79430.0,85650.0,112400.0,121200.0,2021-Q2-May
0.08,65.5,2.975,270.664,2021,June,Q2,Midwest,Double,125800.0,28050.0,71130.0,76700.0,98470.0,106200.0,2021-Q2-June
0.08,65.5,2.975,270.664,2021,June,Q2,Midwest,Single ,65600.0,28050.0,71130.0,76700.0,98470.0,106200.0,2021-Q2-June
0.08,65.5,2.975,270.664,2021,June,Q2,Midwest,Total1,94900.0,28050.0,71130.0,76700.0,98470.0,106200.0,2021-Q2-June
0.08,65.5,2.975,270.664,2021,June,Q2,Northeast,Double,124200.0,22640.0,77470.0,83540.0,115000.0,124000.0,2021-Q2-June
0.08,65.5,2.975,270.664,2021,June,Q2,Northeast,Single ,73700.0,22640.0,77470.0,83540.0,115000.0,124000.0,2021-Q2-June
0.08,65.5,2.975,270.664,2021,June,Q2,Northeast,Total1,101600.0,22640.0,77470.0,83540.0,115000.0,124000.0,2021-Q2-June
0.08,65.5,2.975,270.664,2021,June,Q2,South,Double,128000.0,50610.0,63370.0,68330.0,92800.0,100100.0,2021-Q2-June
0.08,65.5,2.975,270.664,2021,June,Q2,South,Single ,70700.0,50610.0,63370.0,68330.0,92800.0,100100.0,2021-Q2-June
0.08,65.5,2.975,270.664,2021,June,Q2,South,Total1,107500.0,50610.0,63370.0,68330.0,92800.0,100100.0,2021-Q2-June
0.08,65.5,2.975,270.664,2021,June,Q2,United States,Double,128100.0,131200.0,70780.0,76330.0,102300.0,110300.0,2021-Q2-June
0.08,65.5,2.975,270.664,2021,June,Q2,United States,Single ,70200.0,131200.0,70780.0,76330.0,102300.0,110300.0,2021-Q2-June
0.08,65.5,2.975,270.664,2021,June,Q2,United States,Total1,106800.0,131200.0,70780.0,76330.0,102300.0,110300.0,2021-Q2-June
0.08,65.5,2.975,270.664,2021,June,Q2,West,Double,131500.0,29900.0,79430.0,85650.0,112400.0,121200.0,2021-Q2-June
0.08,65.5,2.975,270.664,2021,June,Q2,West,Single ,72200.0,29900.0,79430.0,85650.0,112400.0,121200.0,2021-Q2-June
0.08,65.5,2.975,270.664,2021,June,Q2,West,Total1,116400.0,29900.0,79430.0,85650.0,112400.0,121200.0,2021-Q2-June
0.1,65.3,2.868,271.994,2021,July,Q3,Midwest,Double,139300.0,28050.0,71130.0,76700.0,98470.0,106200.0,2021-Q3-July
0.1,65.3,2.868,271.994,2021,July,Q3,Midwest,Single ,79100.0,28050.0,71130.0,76700.0,98470.0,106200.0,2021-Q3-July
0.1,65.3,2.868,271.994,2021,July,Q3,Midwest,Total1,110500.0,28050.0,71130.0,76700.0,98470.0,106200.0,2021-Q3-July
0.1,65.3,2.868,271.994,2021,July,Q3,Northeast,Double,125700.0,22640.0,77470.0,83540.0,115000.0,124000.0,2021-Q3-July
0.1,65.3,2.868,271.994,2021,July,Q3,Northeast,Single ,74100.0,22640.0,77470.0,83540.0,115000.0,124000.0,2021-Q3-July
0.1,65.3,2.868,271.994,2021,July,Q3,Northeast,Total1,98500.0,22640.0,77470.0,83540.0,115000.0,124000.0,2021-Q3-July
0.1,65.3,2.868,271.994,2021,July,Q3,South,Double,137100.0,50610.0,63370.0,68330.0,92800.0,100100.0,2021-Q3-July
0.1,65.3,2.868,271.994,2021,July,Q3,South,Single ,74500.0,50610.0,63370.0,68330.0,92800.0,100100.0,2021-Q3-July
0.1,65.3,2.868,271.994,2021,July,Q3,South,Total1,119200.0,50610.0,63370.0,68330.0,92800.0,100100.0,2021-Q3-July
0.1,65.3,2.868,271.994,2021,July,Q3,United States,Double,137800.0,131200.0,70780.0,76330.0,102300.0,110300.0,2021-Q3-July
0.1,65.3,2.868,271.994,2021,July,Q3,United States,Single ,76000.0,131200.0,70780.0,76330.0,102300.0,110300.0,2021-Q3-July
0.1,65.3,2.868,271.994,2021,July,Q3,United States,Total1,118700.0,131200.0,70780.0,76330.0,102300.0,110300.0,2021-Q3-July
0.1,65.3,2.868,271.994,2021,July,Q3,West,Double,142800.0,29900.0,79430.0,85650.0,112400.0,121200.0,2021-Q3-July
0.1,65.3,2.868,271.994,2021,July,Q3,West,Single ,81700.0,29900.0,79430.0,85650.0,112400.0,121200.0,2021-Q3-July
0.1,65.3,2.868,271.994,2021,July,Q3,West,Total1,131100.0,29900.0,79430.0,85650.0,112400.0,121200.0,2021-Q3-July
0.09,65.3,2.8425,272.789,2021,August,Q3,Midwest,Double,132000.0,28050.0,71130.0,76700.0,98470.0,106200.0,2021-Q3-August
0.09,65.3,2.8425,272.789,2021,August,Q3,Midwest,Single ,77000.0,28050.0,71130.0,76700.0,98470.0,106200.0,2021-Q3-August
0.09,65.3,2.8425,272.789,2021,August,Q3,Midwest,Total1,100000.0,28050.0,71130.0,76700.0,98470.0,106200.0,2021-Q3-August
0.09,65.3,2.8425,272.789,2021,August,Q3,Northeast,Double,117000.0,22640.0,77470.0,83540.0,115000.0,124000.0,2021-Q3-August
0.09,65.3,2.8425,272.789,2021,August,Q3,Northeast,Single ,86000.0,22640.0,77470.0,83540.0,115000.0,124000.0,2021-Q3-August
0.09,65.3,2.8425,272.789,2021,August,Q3,Northeast,Total1,105000.0,22640.0,77470.0,83540.0,115000.0,124000.0,2021-Q3-August
0.09,65.3,2.8425,272.789,2021,August,Q3,South,Double,139000.0,50610.0,63370.0,68330.0,92800.0,100100.0,2021-Q3-August
0.09,65.3,2.8425,272.789,2021,August,Q3,South,Single ,80000.0,50610.0,63370.0,68330.0,92800.0,100100.0,2021-Q3-August
0.09,65.3,2.8425,272.789,2021,August,Q3,South,Total1,112000.0,50610.0,63370.0,68330.0,92800.0,100100.0,2021-Q3-August
0.09,65.3,2.8425,272.789,2021,August,Q3,United States,Double,138000.0,131200.0,70780.0,76330.0,102300.0,110300.0,2021-Q3-August
0.09,65.3,2.8425,272.789,2021,August,Q3,United States,Single ,80000.0,131200.0,70780.0,76330.0,102300.0,110300.0,2021-Q3-August
0.09,65.3,2.8425,272.789,2021,August,Q3,United States,Total1,112000.0,131200.0,70780.0,76330.0,102300.0,110300.0,2021-Q3-August
0.09,65.3,2.8425,272.789,2021,August,Q3,West,Double,143000.0,29900.0,79430.0,85650.0,112400.0,121200.0,2021-Q3-August
0.09,65.3,2.8425,272.789,2021,August,Q3,West,Single ,79000.0,29900.0,79430.0,85650.0,112400.0,121200.0,2021-Q3-August
0.09,65.3,2.8425,272.789,2021,August,Q3,West,Total1,135000.0,29900.0,79430.0,85650.0,112400.0,121200.0,2021-Q3-August
0.08,65.3,2.9,273.887,2021,September,Q3,Midwest,Double,142300.0,28050.0,71130.0,76700.0,98470.0,106200.0,2021-Q3-September
0.08,65.3,2.9,273.887,2021,September,Q3,Midwest,Single ,80900.0,28050.0,71130.0,76700.0,98470.0,106200.0,2021-Q3-September
0.08,65.3,2.9,273.887,2021,September,Q3,Midwest,Total1,109300.0,28050.0,71130.0,76700.0,98470.0,106200.0,2021-Q3-September
0.08,65.3,2.9,273.887,2021,September,Q3,Northeast,Double,124100.0,22640.0,77470.0,83540.0,115000.0,124000.0,2021-Q3-September
0.08,65.3,2.9,273.887,2021,September,Q3,Northeast,Single ,76100.0,22640.0,77470.0,83540.0,115000.0,124000.0,2021-Q3-September
0.08,65.3,2.9,273.887,2021,September,Q3,Northeast,Total1,102100.0,22640.0,77470.0,83540.0,115000.0,124000.0,2021-Q3-September
0.08,65.3,2.9,273.887,2021,September,Q3,South,Double,142200.0,50610.0,63370.0,68330.0,92800.0,100100.0,2021-Q3-September
0.08,65.3,2.9,273.887,2021,September,Q3,South,Single ,78500.0,50610.0,63370.0,68330.0,92800.0,100100.0,2021-Q3-September
0.08,65.3,2.9,273.887,2021,September,Q3,South,Total1,119300.0,50610.0,63370.0,68330.0,92800.0,100100.0,2021-Q3-September
0.08,65.3,2.9,273.887,2021,September,Q3,United States,Double,141300.0,131200.0,70780.0,76330.0,102300.0,110300.0,2021-Q3-September
0.08,65.3,2.9,273.887,2021,September,Q3,United States,Single ,78800.0,131200.0,70780.0,76330.0,102300.0,110300.0,2021-Q3-September
0.08,65.3,2.9,273.887,2021,September,Q3,United States,Total1,118300.0,131200.0,70780.0,76330.0,102300.0,110300.0,2021-Q3-September
0.08,65.3,2.9,273.887,2021,September,Q3,West,Double,141600.0,29900.0,79430.0,85650.0,112400.0,121200.0,2021-Q3-September
0.08,65.3,2.9,273.887,2021,September,Q3,West,Single ,76200.0,29900.0,79430.0,85650.0,112400.0,121200.0,2021-Q3-September
0.08,65.3,2.9,273.887,2021,September,Q3,West,Total1,132100.0,29900.0,79430.0,85650.0,112400.0,121200.0,2021-Q3-September
0.08,65.5,3.0675,276.434,2021,October,Q4,Midwest,Double,132600.0,28050.0,71130.0,76700.0,98470.0,106200.0,2021-Q4-October
0.08,65.5,3.0675,276.434,2021,October,Q4,Midwest,Single ,81000.0,28050.0,71130.0,76700.0,98470.0,106200.0,2021-Q4-October
0.08,65.5,3.0675,276.434,2021,October,Q4,Midwest,Total1,101000.0,28050.0,71130.0,76700.0,98470.0,106200.0,2021-Q4-October
0.08,65.5,3.0675,276.434,2021,October,Q4,Northeast,Double,138700.0,22640.0,77470.0,83540.0,115000.0,124000.0,2021-Q4-October
0.08,65.5,3.0675,276.434,2021,October,Q4,Northeast,Single ,74400.0,22640.0,77470.0,83540.0,115000.0,124000.0,2021-Q4-October
0.08,65.5,3.0675,276.434,2021,October,Q4,Northeast,Total1,110300.0,22640.0,77470.0,83540.0,115000.0,124000.0,2021-Q4-October
0.08,65.5,3.0675,276.434,2021,October,Q4,South,Double,136400.0,50610.0,63370.0,68330.0,92800.0,100100.0,2021-Q4-October
0.08,65.5,3.0675,276.434,2021,October,Q4,South,Single ,81900.0,50610.0,63370.0,68330.0,92800.0,100100.0,2021-Q4-October
0.08,65.5,3.0675,276.434,2021,October,Q4,South,Total1,110700.0,50610.0,63370.0,68330.0,92800.0,100100.0,2021-Q4-October
0.08,65.5,3.0675,276.434,2021,October,Q4,United States,Double,138200.0,131200.0,70780.0,76330.0,102300.0,110300.0,2021-Q4-October
0.08,65.5,3.0675,276.434,2021,October,Q4,United States,Single ,81700.0,131200.0,70780.0,76330.0,102300.0,110300.0,2021-Q4-October
0.08,65.5,3.0675,276.434,2021,October,Q4,United States,Total1,112000.0,131200.0,70780.0,76330.0,102300.0,110300.0,2021-Q4-October
0.08,65.5,3.0675,276.434,2021,October,Q4,West,Double,150400.0,29900.0,79430.0,85650.0,112400.0,121200.0,2021-Q4-October
0.08,65.5,3.0675,276.434,2021,October,Q4,West,Single ,85000.0,29900.0,79430.0,85650.0,112400.0,121200.0,2021-Q4-October
0.08,65.5,3.0675,276.434,2021,October,Q4,West,Total1,131600.0,29900.0,79430.0,85650.0,112400.0,121200.0,2021-Q4-October
0.08,65.5,3.0675,278.799,2021,November,Q4,Midwest,Double,143800.0,28050.0,71130.0,76700.0,98470.0,106200.0,2021-Q4-November
0.08,65.5,3.0675,278.799,2021,November,Q4,Midwest,Single ,78100.0,28050.0,71130.0,76700.0,98470.0,106200.0,2021-Q4-November
0.08,65.5,3.0675,278.799,2021,November,Q4,Midwest,Total1,107300.0,28050.0,71130.0,76700.0,98470.0,106200.0,2021-Q4-November
0.08,65.5,3.0675,278.799,2021,November,Q4,Northeast,Double,133500.0,22640.0,77470.0,83540.0,115000.0,124000.0,2021-Q4-November
0.08,65.5,3.0675,278.799,2021,November,Q4,Northeast,Single ,71600.0,22640.0,77470.0,83540.0,115000.0,124000.0,2021-Q4-November
0.08,65.5,3.0675,278.799,2021,November,Q4,Northeast,Total1,100900.0,22640.0,77470.0,83540.0,115000.0,124000.0,2021-Q4-November
0.08,65.5,3.0675,278.799,2021,November,Q4,South,Double,138400.0,50610.0,63370.0,68330.0,92800.0,100100.0,2021-Q4-November
0.08,65.5,3.0675,278.799,2021,November,Q4,South,Single ,77000.0,50610.0,63370.0,68330.0,92800.0,100100.0,2021-Q4-November
0.08,65.5,3.0675,278.799,2021,November,Q4,South,Total1,110700.0,50610.0,63370.0,68330.0,92800.0,100100.0,2021-Q4-November
0.08,65.5,3.0675,278.799,2021,November,Q4,United States,Double,139900.0,131200.0,70780.0,76330.0,102300.0,110300.0,2021-Q4-November
0.08,65.5,3.0675,278.799,2021,November,Q4,United States,Single ,76400.0,131200.0,70780.0,76330.0,102300.0,110300.0,2021-Q4-November
0.08,65.5,3.0675,278.799,2021,November,Q4,United States,Total1,111900.0,131200.0,70780.0,76330.0,102300.0,110300.0,2021-Q4-November
0.08,65.5,3.0675,278.799,2021,November,Q4,West,Double,145500.0,29900.0,79430.0,85650.0,112400.0,121200.0,2021-Q4-November
0.08,65.5,3.0675,278.799,2021,November,Q4,West,Single ,68400.0,29900.0,79430.0,85650.0,112400.0,121200.0,2021-Q4-November
0.08,65.5,3.0675,278.799,2021,November,Q4,West,Total1,128800.0,29900.0,79430.0,85650.0,112400.0,121200.0,2021-Q4-November
0.08,65.5,3.098,280.808,2021,December,Q4,Midwest,Double,129400.0,28050.0,71130.0,76700.0,98470.0,106200.0,2021-Q4-December
0.08,65.5,3.098,280.808,2021,December,Q4,Midwest,Single ,88200.0,28050.0,71130.0,76700.0,98470.0,106200.0,2021-Q4-December
0.08,65.5,3.098,280.808,2021,December,Q4,Midwest,Total1,103300.0,28050.0,71130.0,76700.0,98470.0,106200.0,2021-Q4-December
0.08,65.5,3.098,280.808,2021,December,Q4,Northeast,Double,127200.0,22640.0,77470.0,83540.0,115000.0,124000.0,2021-Q4-December
0.08,65.5,3.098,280.808,2021,December,Q4,Northeast,Single ,73900.0,22640.0,77470.0,83540.0,115000.0,124000.0,2021-Q4-December
0.08,65.5,3.098,280.808,2021,December,Q4,Northeast,Total1,104700.0,22640.0,77470.0,83540.0,115000.0,124000.0,2021-Q4-December
0.08,65.5,3.098,280.808,2021,December,Q4,South,Double,149600.0,50610.0,63370.0,68330.0,92800.0,100100.0,2021-Q4-December
0.08,65.5,3.098,280.808,2021,December,Q4,South,Single ,80000.0,50610.0,63370.0,68330.0,92800.0,100100.0,2021-Q4-December
0.08,65.5,3.098,280.808,2021,December,Q4,South,Total1,123500.0,50610.0,63370.0,68330.0,92800.0,100100.0,2021-Q4-December
0.08,65.5,3.098,280.808,2021,December,Q4,United States,Double,150300.0,131200.0,70780.0,76330.0,102300.0,110300.0,2021-Q4-December
0.08,65.5,3.098,280.808,2021,December,Q4,United States,Single ,80900.0,131200.0,70780.0,76330.0,102300.0,110300.0,2021-Q4-December
